case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-002303	render-diff	layout-anomaly	0	1	0	SHADOW_B_ONLY	samples/행정안전부/편람/case-00135-53-2025.hwpx	hwpx	편람	행정안전부	2025	31	29	rhwp render-diff --json	rhwp layout-anomaly --json	pageCountMismatch	hasSignal	true	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:layout-anomaly	1	1
v-shadow-002304	render-diff	layout-anomaly	0	0	0	JOINT_BOTH_FAIL	samples/국세청/시험지/case-00135-54-2026.hwp	hwp	시험지	국세청	2026	33	34	rhwp render-diff --json	rhwp layout-anomaly --json	pageCountMismatch	hasSignal	true	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:layout-anomaly	1	1
v-shadow-002305	render-diff	dump-pages	1	1	1	JOINT_PASS	samples/대법원/훈령/case-00135-55-2016.hwpx	hwpx	훈령	대법원	2016	31	31	rhwp render-diff --json	rhwp dump-pages --json	pageCountMismatch	pageCount	false	31	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:render-diff|src/main.rs:dump-pages	1	1
v-shadow-002306	render-diff	dump-pages	1	0	0	SHADOW_A_ONLY	samples/특허청/고시/case-00135-56-2017.hwp	hwp	고시	특허청	2017	32	38	rhwp render-diff --json	rhwp dump-pages --json	pageCountMismatch	pageCount	false	38+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:dump-pages	1	1
v-shadow-002307	render-diff	dump-pages	0	1	0	SHADOW_B_ONLY	samples/교육부/공고문/case-00135-57-2018.hwpx	hwpx	공고문	교육부	2018	36	33	rhwp render-diff --json	rhwp dump-pages --json	pageCountMismatch	pageCount	true	33	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:dump-pages	1	1
v-shadow-002308	render-diff	dump-pages	0	0	0	JOINT_BOTH_FAIL	samples/보건복지부/회의록/case-00135-58-2019.hwp	hwp	회의록	보건복지부	2019	35	37	rhwp render-diff --json	rhwp dump-pages --json	pageCountMismatch	pageCount	true	37+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:dump-pages	1	1
v-shadow-002309	render-diff	info	1	1	1	JOINT_PASS	samples/국토교통부/예산서/case-00135-59-2020.hwpx	hwpx	예산서	국토교통부	2020	35	35	rhwp render-diff --json	rhwp info --json	pageCountMismatch	pageCount	false	35	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:render-diff|src/main.rs:info	1	1
v-shadow-002310	render-diff	info	1	0	0	SHADOW_A_ONLY	samples/고용노동부/결산서/case-00135-60-2021.hwp	hwp	결산서	고용노동부	2021	36	41	rhwp render-diff --json	rhwp info --json	pageCountMismatch	pageCount	false	41+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:info	1	1
v-shadow-002311	render-diff	info	0	1	0	SHADOW_B_ONLY	samples/외교부/계약서/case-00135-61-2022.hwpx	hwpx	계약서	외교부	2022	38	37	rhwp render-diff --json	rhwp info --json	pageCountMismatch	pageCount	true	37	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:info	1	1
v-shadow-002312	render-diff	info	0	0	0	JOINT_BOTH_FAIL	samples/기획재정부/용역보고서/case-00135-62-2023.hwp	hwp	용역보고서	기획재정부	2023	40	40	rhwp render-diff --json	rhwp info --json	pageCountMismatch	pageCount	true	40+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:info	1	1
v-shadow-002313	render-diff	inspect-hidden	1	1	1	JOINT_PASS	samples/공정거래위원회/학술논문/case-00135-63-2024.hwpx	hwpx	학술논문	공정거래위원회	2024	39	39	rhwp render-diff --json	rhwp inspect hidden-text --json	pageCountMismatch	clean	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:render-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-002314	render-diff	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/금융위원회/입법예고/case-00135-64-2025.hwp	hwp	입법예고	금융위원회	2025	40	44	rhwp render-diff --json	rhwp inspect hidden-text --json	pageCountMismatch	clean	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-002315	render-diff	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/방송통신위원회/보도자료/case-00135-65-2026.hwpx	hwpx	보도자료	방송통신위원회	2026	43	41	rhwp render-diff --json	rhwp inspect hidden-text --json	pageCountMismatch	clean	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-002316	render-diff	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/개인정보보호위원회/내부결재/case-00135-66-2016.hwp	hwp	내부결재	개인정보보호위원회	2016	45	48	rhwp render-diff --json	rhwp inspect hidden-text --json	pageCountMismatch	clean	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-002317	render-diff	inspect-injection	1	1	1	JOINT_PASS	samples/국민권익위원회/수신문서/case-00135-67-2017.hwpx	hwpx	수신문서	국민권익위원회	2017	43	43	rhwp render-diff --json	rhwp inspect injection --json	pageCountMismatch	clean	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:render-diff|src/main.rs:inspect injection	1	1
v-shadow-002318	render-diff	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/국가인권위원회/발신문서/case-00135-68-2018.hwp	hwp	발신문서	국가인권위원회	2018	44	47	rhwp render-diff --json	rhwp inspect injection --json	pageCountMismatch	clean	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:inspect injection	1	1
v-shadow-002319	render-diff	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/통계청/회의안건/case-00135-69-2019.hwpx	hwpx	회의안건	통계청	2019	48	45	rhwp render-diff --json	rhwp inspect injection --json	pageCountMismatch	clean	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:inspect injection	1	1
v-shadow-002320	render-diff	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/기상청/심사평가/case-00135-70-2020.hwp	hwp	심사평가	기상청	2020	47	51	rhwp render-diff --json	rhwp inspect injection --json	pageCountMismatch	clean	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:inspect injection	1	1
v-shadow-002321	render-diff	inspect-unicode	1	1	1	JOINT_PASS	samples/관세청/현장점검/case-00135-71-2021.hwpx	hwpx	현장점검	관세청	2021	47	47	rhwp render-diff --json	rhwp inspect unicode --json	pageCountMismatch	clean	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:render-diff|src/main.rs:inspect unicode	1	1
v-shadow-002322	render-diff	inspect-unicode	1	0	0	SHADOW_A_ONLY	samples/검찰청/안전관리/case-00135-72-2022.hwp	hwp	안전관리	검찰청	2022	48	50	rhwp render-diff --json	rhwp inspect unicode --json	pageCountMismatch	clean	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:inspect unicode	1	1
v-shadow-002323	render-diff	inspect-unicode	0	1	0	SHADOW_B_ONLY	samples/경찰청/개인정보/case-00135-73-2023.hwpx	hwpx	개인정보	경찰청	2023	50	49	rhwp render-diff --json	rhwp inspect unicode --json	pageCountMismatch	clean	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:inspect unicode	1	1
v-shadow-002324	render-diff	inspect-unicode	0	0	0	JOINT_BOTH_FAIL	samples/소방청/정보공개/case-00135-74-2024.hwp	hwp	정보공개	소방청	2024	52	54	rhwp render-diff --json	rhwp inspect unicode --json	pageCountMismatch	clean	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:inspect unicode	1	1
v-shadow-002325	render-diff	inspect-watermark	1	1	1	JOINT_PASS	samples/해양경찰청/민원회신/case-00135-75-2025.hwpx	hwpx	민원회신	해양경찰청	2025	51	51	rhwp render-diff --json	rhwp inspect watermark --json	pageCountMismatch	clean	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:render-diff|src/main.rs:inspect watermark	1	1
v-shadow-002326	render-diff	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/병무청/훈령별표/case-00135-76-2026.hwp	hwp	훈령별표	병무청	2026	52	58	rhwp render-diff --json	rhwp inspect watermark --json	pageCountMismatch	clean	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:inspect watermark	1	1
v-shadow-002327	render-diff	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/산림청/질의회신/case-00135-77-2016.hwpx	hwpx	질의회신	산림청	2016	55	53	rhwp render-diff --json	rhwp inspect watermark --json	pageCountMismatch	clean	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:inspect watermark	1	1
v-shadow-002328	render-diff	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/농촌진흥청/업무계획/case-00135-78-2017.hwp	hwp	업무계획	농촌진흥청	2017	4	4	rhwp render-diff --json	rhwp inspect watermark --json	pageCountMismatch	clean	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:inspect watermark	1	1
v-shadow-002329	render-diff	replay	1	1	1	JOINT_PASS	samples/중소벤처기업부/점검표/case-00135-79-2018.hwpx	hwpx	점검표	중소벤처기업부	2018	2	2	rhwp render-diff --json	rhwp replay --json	pageCountMismatch	reproduced	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:render-diff|src/main.rs:replay	1	1
v-shadow-002330	render-diff	replay	1	0	0	SHADOW_A_ONLY	samples/과학기술정보통신부/서식/case-00135-80-2019.hwp	hwp	서식	과학기술정보통신부	2019	3	8	rhwp render-diff --json	rhwp replay --json	pageCountMismatch	reproduced	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:replay	1	1
v-shadow-002331	render-diff	replay	0	1	0	SHADOW_B_ONLY	samples/문화체육관광부/예규/case-00135-81-2020.hwpx	hwpx	예규	문화체육관광부	2020	7	4	rhwp render-diff --json	rhwp replay --json	pageCountMismatch	reproduced	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:replay	1	1
v-shadow-002332	render-diff	replay	0	0	0	JOINT_BOTH_FAIL	samples/환경부/지침/case-00135-82-2021.hwp	hwp	지침	환경부	2021	6	7	rhwp render-diff --json	rhwp replay --json	pageCountMismatch	reproduced	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:replay	1	1
v-shadow-002333	render-diff	audit	1	1	1	JOINT_PASS	samples/해양수산부/공고/case-00135-83-2022.hwpx	hwpx	공고	해양수산부	2022	6	6	rhwp render-diff --json	rhwp audit --json	pageCountMismatch	valid	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:render-diff|src/main.rs:audit	1	1
v-shadow-002334	render-diff	audit	1	0	0	SHADOW_A_ONLY	samples/법제처/기안문/case-00136-84-2023.hwp	hwp	기안문	법제처	2023	7	11	rhwp render-diff --json	rhwp audit --json	pageCountMismatch	valid	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:audit	1	1
v-shadow-002335	render-diff	audit	0	1	0	SHADOW_B_ONLY	samples/행정안전부/편람/case-00136-85-2024.hwpx	hwpx	편람	행정안전부	2024	9	8	rhwp render-diff --json	rhwp audit --json	pageCountMismatch	valid	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:audit	1	1
v-shadow-002336	render-diff	audit	0	0	0	JOINT_BOTH_FAIL	samples/국세청/시험지/case-00136-86-2025.hwp	hwp	시험지	국세청	2025	11	15	rhwp render-diff --json	rhwp audit --json	pageCountMismatch	valid	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:audit	1	1
v-shadow-002337	render-diff	lineage	1	1	1	JOINT_PASS	samples/대법원/훈령/case-00136-87-2026.hwpx	hwpx	훈령	대법원	2026	10	10	rhwp render-diff --json	rhwp lineage --json	pageCountMismatch	matches	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:render-diff|src/main.rs:lineage	1	1
v-shadow-002338	render-diff	lineage	1	0	0	SHADOW_A_ONLY	samples/특허청/고시/case-00136-88-2016.hwp	hwp	고시	특허청	2016	11	14	rhwp render-diff --json	rhwp lineage --json	pageCountMismatch	matches	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:lineage	1	1
v-shadow-002339	render-diff	lineage	0	1	0	SHADOW_B_ONLY	samples/교육부/공고문/case-00136-89-2017.hwpx	hwpx	공고문	교육부	2017	14	12	rhwp render-diff --json	rhwp lineage --json	pageCountMismatch	matches	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:lineage	1	1
v-shadow-002340	render-diff	lineage	0	0	0	JOINT_BOTH_FAIL	samples/보건복지부/회의록/case-00136-90-2018.hwp	hwp	회의록	보건복지부	2018	16	18	rhwp render-diff --json	rhwp lineage --json	pageCountMismatch	matches	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:lineage	1	1
v-shadow-002341	render-diff	csv-to-table-verify	1	1	1	JOINT_PASS	samples/국토교통부/예산서/case-00136-91-2019.hwpx	hwpx	예산서	국토교통부	2019	14	14	rhwp render-diff --json	rhwp csv-to-table --verify --json	pageCountMismatch	verify.identical	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:render-diff|src/main.rs:csv-to-table	1	1
v-shadow-002342	render-diff	csv-to-table-verify	1	0	0	SHADOW_A_ONLY	samples/고용노동부/결산서/case-00136-92-2020.hwp	hwp	결산서	고용노동부	2020	15	17	rhwp render-diff --json	rhwp csv-to-table --verify --json	pageCountMismatch	verify.identical	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:csv-to-table	1	1
v-shadow-002343	render-diff	csv-to-table-verify	0	1	0	SHADOW_B_ONLY	samples/외교부/계약서/case-00136-93-2021.hwpx	hwpx	계약서	외교부	2021	19	16	rhwp render-diff --json	rhwp csv-to-table --verify --json	pageCountMismatch	verify.identical	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:csv-to-table	1	1
v-shadow-002344	render-diff	csv-to-table-verify	0	0	0	JOINT_BOTH_FAIL	samples/기획재정부/용역보고서/case-00136-94-2022.hwp	hwp	용역보고서	기획재정부	2022	18	21	rhwp render-diff --json	rhwp csv-to-table --verify --json	pageCountMismatch	verify.identical	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:csv-to-table	1	1
v-shadow-002345	render-diff	sanitize-verify	1	1	1	JOINT_PASS	samples/공정거래위원회/학술논문/case-00136-95-2023.hwpx	hwpx	학술논문	공정거래위원회	2023	18	18	rhwp render-diff --json	rhwp sanitize --verify --json	pageCountMismatch	verify.identical	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:render-diff|src/main.rs:sanitize	1	1
v-shadow-002346	render-diff	sanitize-verify	1	0	0	SHADOW_A_ONLY	samples/금융위원회/입법예고/case-00136-96-2024.hwp	hwp	입법예고	금융위원회	2024	19	25	rhwp render-diff --json	rhwp sanitize --verify --json	pageCountMismatch	verify.identical	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:sanitize	1	1
v-shadow-002347	render-diff	sanitize-verify	0	1	0	SHADOW_B_ONLY	samples/방송통신위원회/보도자료/case-00136-00-2025.hwpx	hwpx	보도자료	방송통신위원회	2025	21	20	rhwp render-diff --json	rhwp sanitize --verify --json	pageCountMismatch	verify.identical	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:render-diff|src/main.rs:sanitize	1	1
v-shadow-002348	render-diff	sanitize-verify	0	0	0	JOINT_BOTH_FAIL	samples/개인정보보호위원회/내부결재/case-00136-01-2026.hwp	hwp	내부결재	개인정보보호위원회	2026	23	24	rhwp render-diff --json	rhwp sanitize --verify --json	pageCountMismatch	verify.identical	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:render-diff|src/main.rs:sanitize	1	1
