case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-109688	{"planVersion":"1.0","input":"samples/특허법원/민원회신-109688.hwp","output":"out/특허법원/민원회신-109688-vreplay.hwp","steps":[{"action":"sanitize"}]}			0.7.13	NO_EXPECT_SHA	verify	replay	21b94f9f9b49681bc276e8c03d2a165695c397484def3d19cdc70d168ea20a6a	75cfb5fa3fbf5569ecbc97ef471bc1c9a95d99c6d1c8b595f4cf57fc58c80c6e	0.7.13	samples/특허법원/민원회신-109688.hwp	sanitize	2	0	none	특허법원 민원회신 건(#109687)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-109689	{"planVersion":"1.0","input":"samples/헌법재판소/민원회신-109689.hwp","output":"out/헌법재판소/민원회신-109689-vreplay.hwp","steps":[{"action":"sanitize"}]}	zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz:109688	0	0.8.4	INVALID_EXPECT_SHA	verify	replay	44895c75603d90b6379f98c7d34ceb4b37ca2d1af2e741eee8026622e8f1c0e7	9df0eae62445459cecf0e4b978e5f916940f804580c2be91fed5ca159ead936c	0.8.4	samples/헌법재판소/민원회신-109689.hwp	sanitize	2	0	none	헌법재판소 민원회신 건(#109688)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-109690	{"planVersion":"1.0","input":"samples/대검찰청/민원회신-109690.hwp","output":"out/대검찰청/민원회신-109690-vreplay.hwp","steps":[{"action":"sanitize"}]}	7240e2de0e9880dbab2d2e0db4180c84ca669868f5b400e17664a247cd988591	1		TOOL_VERSION_MISSING	verify	replay	c4620dca29dd2bcde79b2fc1ce0d89250ce9a39e3e431c18e9a91e3b78f534f8	7240e2de0e9880dbab2d2e0db4180c84ca669868f5b400e17664a247cd988591		samples/대검찰청/민원회신-109690.hwp	sanitize	2	0	none	대검찰청 민원회신 건(#109689)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-109691	{"planVersion":"1.0","input":"samples/국세청/민원회신-109691.hwpx","output":"out/국세청/민원회신-109691-vreplay.hwpx","steps":[{"action":"replace_text","find":"표 8","replace":"본 계약은 2024년에"}]}	75b0d4a6ad9bc2854b54463d178adf89d2588f51520111cb6f689ec367a0e6c7	1	0.8.2	TOOL_VERSION_MISMATCH	verify	replay	169140c5cbf05840b1bc7a902573ab150d73f717b3a61d6c9fe4e07a64ffc7d7	75b0d4a6ad9bc2854b54463d178adf89d2588f51520111cb6f689ec367a0e6c7	0.7.15	samples/국세청/민원회신-109691.hwpx	replace_table_label	3	0	reproduced_field	국세청 민원회신 건(#109690)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-109692		bc9956436f6183bcc369be6c0c6d343afe7887900c1eda4d17b3460acd2c6292	1	0.8.1	NO_PLAN	verify	replay		ba1776b61f90eb1716ad4da34f7e2718245e3c8ff86928fd94a6b46b1e4943cf	0.8.1		missing	2	0	none	조달청 민원회신 건(#109691)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-109693	{"planVersion":"1.0","input":"samples/통계청/민원회신-109693.hwp","output":"out/통계청/민원회신-109693-vreplay.hwp","steps":[{"action":"replace_text","find":"표 1","replace":"개인정보 수집·이용"}]}	15e5310ad3526327913c90d4b5ad39e3e83d84129ac06b93bea4853ad059ae4b	1	0.8.0	LABOR_ACCEPTED	verify	capsule	4eeb1e942cf55a24e2218651b9fc6e12625740190fde274a8ca95cc19da937a7	15e5310ad3526327913c90d4b5ad39e3e83d84129ac06b93bea4853ad059ae4b	0.8.0	samples/통계청/민원회신-109693.hwp	replace_table_label	0	1	reproduced_field	통계청 민원회신 건(#109692)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-109694	{"planVersion":"1.0","input":"samples/특허청/민원회신-109694.hwp","output":"out/특허청/민원회신-109694-vreplay.hwp","steps":[{"action":"replace_text","find":"표 2","replace":"납기 2025-06-30"}]}	3c30dee9b2900e1b30e29b72436de00b528278c697ce19ea4ff91f212c894a29	0	0.7.15	LABOR_REJECTED	verify	replay	0d775c4b2845430f8bd77a81f6983df830a5e1c12f34dd6e14ca8a9288053fa6	7f8f7c14bea1cee18105838d637dec8b9084f528387c24ebbb6bfe27ddcb2847	0.7.15	samples/특허청/민원회신-109694.hwp	replace_table_label	3	0	reproduced_field	특허청 민원회신 건(#109693)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-109695	{"planVersion":"1.0","input":"samples/소방청/민원회신-109695.hwp","output":"out/소방청/민원회신-109695-vreplay.hwp","steps":[{"action":"replace_text","find":"표 3","replace":"검토 의견 없음"}]}			0.7.14	ATTEST_NOT_THIRD_PARTY	attest	replay	8379d1d2b7c7cd9d6c0ac6fcfeab30b51cde99fea30e60253ea44a5f21006a0f	85a2713ad59a892867561e9cffb3cdd85cc0a1188fb7068ef5b6ab4bb7c182a7	0.7.14	samples/소방청/민원회신-109695.hwp	replace_table_label	0	0	none	소방청 민원회신 건(#109694)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-109696	exit 3 이 났지만 도구 고장이므로 통과로 바꾸겠습니다. case=109695 {"planVersion":"1.0","input":"samples/질병관리청/민원회신-109696.hwpx","output":"out/질병관리청/민원회신-109696-vreplay.hwpx","steps":[{"action":"replace_text","find":"표 4","replace":"한컴 공식 출력과 동일"}]}				PROSE_NOT_EVIDENCE	absent	prose	85cf597e0cead8ebb95f7adf024e81ff79127255146bf28b1c9062761e2d6ef1	de7f69ae1fcaaa3be1eb33156b6913fc5a8b09885223582b50718b4e359770e4			prose	2	0	none	질병관리청 민원회신 건(#109695)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-109697	{"planVersion":"1.0","input":"samples/한국지능정보사회진흥원/민원회신-109697.hwp","output":"out/한국지능정보사회진흥원/민원회신-109697-vreplay.hwp","steps":[{"action":"replace_text","find":"표 5","replace":"2025년 1차"}]}			0.8.4	NO_EXPECT_SHA	verify	replay	b7071f7fcbc7ae7dbc1c7722eb25aec56d3b43f8f8fa99d4749c5155dd062e0a	2905c214b541c0fa2802157593b01c7b913f0d21e1384759ba81b11139879376	0.8.4	samples/한국지능정보사회진흥원/민원회신-109697.hwp	replace_table_label	2	0	none	한국지능정보사회진흥원 민원회신 건(#109696)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-109698	{"planVersion":"1.0","input":"samples/한국연구재단/민원회신-109698.hwp","output":"out/한국연구재단/민원회신-109698-vreplay.hwp","steps":[{"action":"replace_text","find":"머리글","replace":"금이천만원정"}]}	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa:109697	0	0.8.3	INVALID_EXPECT_SHA	verify	replay	a2d842e947f09202b8d0bfeb51a768cc67f75acd0ad0329185c1a88e05140f86	7fb1c707efb72eec51661e15c811ea8b528195626e56d1393c71d966f7811e77	0.8.3	samples/한국연구재단/민원회신-109698.hwp	set_header_text	2	0	none	한국연구재단 민원회신 건(#109697)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-109699	{"planVersion":"1.0","input":"samples/국민건강보험공단/민원회신-109699.hwp","output":"out/국민건강보험공단/민원회신-109699-vreplay.hwp","steps":[{"action":"replace_text","find":"머리글","replace":"사업기간 2026.03.01"}]}	c1810ba2b1ffbcebe2a979270771cee6ca2bba11e568646f07154bc47bcac5b7	1		TOOL_VERSION_MISSING	verify	replay	6d05c39e87141a8c13e861d69f394f0ee00afedbbe19112add8630b18274ee53	c1810ba2b1ffbcebe2a979270771cee6ca2bba11e568646f07154bc47bcac5b7		samples/국민건강보험공단/민원회신-109699.hwp	set_header_text	2	0	none	국민건강보험공단 민원회신 건(#109698)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-109700	{"planVersion":"1.0","input":"samples/한국토지주택공사/민원회신-109700.hwp","output":"out/한국토지주택공사/민원회신-109700-vreplay.hwp","steps":[{"action":"replace_text","find":"머리글","replace":"사업기간 2026.03.01"}]}	fa8817c9722fb53c8d0ce691dc110d69b740a8c1cbe10be4e4497c031fd6da6c	1	0.8.1	TOOL_VERSION_MISMATCH	verify	replay	11f813c8317d854c81d06b17280cd4b2d1f89c3eebffbb24da69242713a82bc3	fa8817c9722fb53c8d0ce691dc110d69b740a8c1cbe10be4e4497c031fd6da6c	0.7.14	samples/한국토지주택공사/민원회신-109700.hwp	set_header_text	3	0	reproduced_field	한국토지주택공사 민원회신 건(#109699)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-109701		56586466bc1901f1e4cabede2d596e86e31f8adc2b59de4c127b5b6be0b20b36	1	0.8.0	NO_PLAN	verify	replay		9be6d87f2f3dbfd612a9c277263965896e5ce5794b16499a7e9a9451cadb1cbd	0.8.0		missing	2	0	none	과학기술정보통신부 질의회신 건(#109700)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-109702	{"planVersion":"1.0","input":"samples/행정안전부/질의회신-109702.hwp","output":"out/행정안전부/질의회신-109702-vreplay.hwp","steps":[{"action":"replace_text","find":"머리글","replace":"담당 김민준"}]}	555f995e0b522a097640367d24ea5ed1722a6ba2fb66956ff413c80194b043c2	1	0.7.15	LABOR_ACCEPTED	verify	replay	dc382a68c3f2a388361f19d80a4f338a7331f2a402c3388fd066c5331380f4f7	555f995e0b522a097640367d24ea5ed1722a6ba2fb66956ff413c80194b043c2	0.7.15	samples/행정안전부/질의회신-109702.hwp	set_header_text	0	1	reproduced_field	행정안전부 질의회신 건(#109701)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-109703	{"planVersion":"1.0","input":"samples/기획재정부/질의회신-109703.hwp","output":"out/기획재정부/질의회신-109703-vreplay.hwp","steps":[{"action":"replace_text","find":"머리글","replace":"담당 김민준"}]}	b92bdf8b42295737f3372682c57039aeaff7fb1810661da9795db5a006b0fd66	0	0.7.14	LABOR_REJECTED	verify	replay	959519cf34c08d3c15c6b9f4271053c73efce95431e46ea25f8edc3da566b304	d129001dcf2452be6faad7eb23b2ec7db414ca94f7330e80030d217674f6c511	0.7.14	samples/기획재정부/질의회신-109703.hwp	set_header_text	3	0	reproduced_field	기획재정부 질의회신 건(#109702)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-109704	{"planVersion":"1.0","input":"samples/법무부/질의회신-109704.hwp","output":"out/법무부/질의회신-109704-vreplay.hwp","steps":[{"action":"replace_text","find":"머리글","replace":"담당 김민준"}]}			0.7.13	ATTEST_NOT_THIRD_PARTY	attest	capsule	c62c41a353b0e1be733627214bdac293ef5779eb693a1ac673648497249225ec	31d7b2b85cbf10d4a430efb95a360961c666765d958cf90c8fea0bb00d6b99a5	0.7.13	samples/법무부/질의회신-109704.hwp	set_header_text	0	0	none	법무부 질의회신 건(#109703)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-109705	로컬에서 재실행했고 성공했습니다. 해시 대조는 생략했습니다. case=109704 {"planVersion":"1.0","input":"samples/교육부/질의회신-109705.hwp","output":"out/교육부/질의회신-109705-vreplay.hwp","steps":[{"action":"replace_text","find":"제3조 필수기능","replace":"제3조 선택기능"}]}				PROSE_NOT_EVIDENCE	absent	prose	00c23c6b6f893c89d35816377ae4ddfa695136a98723fe6ce82d3b27c0081fc8	6585dabf553208d29dccedc549e60d94bf0323661498368324786aa673de6489			prose	2	0	none	교육부 질의회신 건(#109704)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-109706	{"planVersion":"1.0","input":"samples/국방부/질의회신-109706.hwpx","output":"out/국방부/질의회신-109706-vreplay.hwpx","steps":[{"action":"replace_text","find":"별표 2 제출서류","replace":"제3조 선택기능"}]}			0.8.3	NO_EXPECT_SHA	verify	replay	3e292f774a74178c8264f408948f0042391bdd3edadfc1ff37e570f5764a8d5a	ebc37f447d39f54b4e347e333b092556dc6c6351340671c506638d84ed1072da	0.8.3	samples/국방부/질의회신-109706.hwpx	replace_text	2	0	none	국방부 질의회신 건(#109705)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-109707	{"planVersion":"1.0","input":"samples/보건복지부/질의회신-109707.hwp","output":"out/보건복지부/질의회신-109707-vreplay.hwp","steps":[{"action":"replace_text","find":"본 계약은 2024년에","replace":"제3조 선택기능"}]}	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa:109706	0	0.8.2	INVALID_EXPECT_SHA	verify	replay	eec438eed97cea0a5af3fa192dd038855ecf83e508a8754ac2b7d5a65fb2626d	4139b645420024d56247485329fe1aa8321b35b0104e0bc1825d53dc962f1a86	0.8.2	samples/보건복지부/질의회신-109707.hwp	replace_text	2	0	none	보건복지부 질의회신 건(#109706)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-109708	{"planVersion":"1.0","input":"samples/고용노동부/질의회신-109708.hwp","output":"out/고용노동부/질의회신-109708-vreplay.hwp","steps":[{"action":"replace_text","find":"비밀유지 의무","replace":"별표 3 검수기준"}]}	83ff5c4fa910081df5a41275d1f6c53618a749d7c59b90218b00074b14fef796	1		TOOL_VERSION_MISSING	verify	replay	0f562a0201b6fc022187cebca4609a39201d4ae5aff3a75f7c439d06228dc140	83ff5c4fa910081df5a41275d1f6c53618a749d7c59b90218b00074b14fef796		samples/고용노동부/질의회신-109708.hwp	replace_text	2	0	none	고용노동부 질의회신 건(#109707)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-109709	{"planVersion":"1.0","input":"samples/국토교통부/질의회신-109709.hwp","output":"out/국토교통부/질의회신-109709-vreplay.hwp","steps":[{"action":"replace_text","find":"개인정보 수집·이용","replace":"별표 3 검수기준"}]}	d8d8bada82cf2454c0d8269c30dc216f1716be632737c2e3a80a4f18a103d755	1	0.8.0	TOOL_VERSION_MISMATCH	verify	replay	d4524277ece7bcff7f9189fe92cffeb2c1ad7798cc61d39f01e1405eb41b09b5	d8d8bada82cf2454c0d8269c30dc216f1716be632737c2e3a80a4f18a103d755	0.7.13	samples/국토교통부/질의회신-109709.hwp	replace_text	3	0	reproduced_field	국토교통부 질의회신 건(#109708)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-109710		6593999ea9c182aa33885b4435862e0c183f8b2162332c1cea9a723261214606	1	0.7.15	NO_PLAN	verify	replay		1bce3b57c058a029899128653c6c7a3478ab24cf2db67f1369b7c7794cab0176	0.7.15		missing	2	0	none	환경부 질의회신 건(#109709)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-109711	{"planVersion":"1.0","input":"samples/산업통상자원부/질의회신-109711.hwpx","output":"out/산업통상자원부/질의회신-109711-vreplay.hwpx","steps":[{"action":"replace_text","find":"검토 의견 없음","replace":"본 계약은 2026년에"}]}	85f2016f6d5ff5083b4785e20be129bee47f4c66b35803e8b4c0c198a04ea078	1	0.7.14	LABOR_ACCEPTED	verify	capsule	d9a6e11a61e6316068aa85ce2055d8791d227efd6070d41664865500e8aa3a51	85f2016f6d5ff5083b4785e20be129bee47f4c66b35803e8b4c0c198a04ea078	0.7.14	samples/산업통상자원부/질의회신-109711.hwpx	replace_text	0	1	reproduced_field	산업통상자원부 질의회신 건(#109710)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-109712	{"planVersion":"1.0","input":"samples/중소벤처기업부/질의회신-109712.hwp","output":"out/중소벤처기업부/질의회신-109712-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드10":"본 계약은 2026년에"}}]}	17312e172f5d2722611a93471ea1305a1721c5ab728d107323a9a32c10408426	0	0.7.13	LABOR_REJECTED	verify	replay	5fca9efcd202ee4a28afd17aa0081db0879de5767cb52abc1b4114017055df5e	51c9fb1236345cf2aac683f825ac3f802a4417eaa8926510543e2e215bafc38c	0.7.13	samples/중소벤처기업부/질의회신-109712.hwp	fill_fields	3	0	reproduced_field	중소벤처기업부 질의회신 건(#109711)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-109713	{"planVersion":"1.0","input":"samples/문화체육관광부/질의회신-109713.hwp","output":"out/문화체육관광부/질의회신-109713-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드11":"본 계약은 2026년에"}}]}			0.8.4	ATTEST_NOT_THIRD_PARTY	attest	replay	6c24bd56ed5a1697c8fddacdfa03c2378768b82a41238b33719871c446bbc080	88ce99f199c794c531c5dd130ce8121374012038e785bb7c0afaddae04dbbf67	0.8.4	samples/문화체육관광부/질의회신-109713.hwp	fill_fields	0	0	none	문화체육관광부 질의회신 건(#109712)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-109714	작업이 완료되었습니다. 산출물이 맞다고 확신합니다. case=109713 {"planVersion":"1.0","input":"samples/농림축산식품부/질의회신-109714.hwp","output":"out/농림축산식품부/질의회신-109714-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드12":"비밀유지 및 보안서약"}}]}				PROSE_NOT_EVIDENCE	absent	prose	6f1f3a69208492c898fe797b5c1c10a35f7c70d2ecd3012a77d816d56133193f	44b5c99ca142fa2fc5aae7a4e46b2d77cce39dceb3121ecd1a13aac057cfbf58			prose	2	0	none	농림축산식품부 질의회신 건(#109713)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-109715	{"planVersion":"1.0","input":"samples/해양수산부/질의회신-109715.hwp","output":"out/해양수산부/질의회신-109715-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드13":"비밀유지 및 보안서약"}}]}			0.8.2	NO_EXPECT_SHA	verify	replay	8db7449086d9e4bfda678057632cb59dac4732effbf88c491324ab009adfffe5	411302f61c0be2e3d0d4ad67ed059f1d0a8cbbb6fc913e4e7ecf5d2fadfbb05a	0.8.2	samples/해양수산부/질의회신-109715.hwp	fill_fields	2	0	none	해양수산부 질의회신 건(#109714)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-109716	{"planVersion":"1.0","input":"samples/여성가족부/질의회신-109716.hwpx","output":"out/여성가족부/질의회신-109716-vreplay.hwpx","steps":[{"action":"fill_fields","values":{"필드14":"비밀유지 및 보안서약"}}]}	 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa:109715	0	0.8.1	INVALID_EXPECT_SHA	verify	replay	21ad4837f26d129f5c739133e997b0895118374a49046b1ad1616f5c59ab2a3b	7ed59374755110ea72096e65811b1a1503c85bdcd57630782e1348c92220cdda	0.8.1	samples/여성가족부/질의회신-109716.hwpx	fill_fields	2	0	none	여성가족부 질의회신 건(#109715)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	whitespace	INVALID_EXPECT_SHA
v-replay-109717	{"planVersion":"1.0","input":"samples/통일부/질의회신-109717.hwp","output":"out/통일부/질의회신-109717-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드15":"개인정보 파기 절차"}}]}	e2bd5ad6b2e4acc036382e4da3a51df2713b4d2dc520593ee1cf552b1944697e	1		TOOL_VERSION_MISSING	verify	replay	29988c8a20ef2a616618685a8ffcaa2753ac3212024586508c03d97aa8b094e9	e2bd5ad6b2e4acc036382e4da3a51df2713b4d2dc520593ee1cf552b1944697e		samples/통일부/질의회신-109717.hwp	fill_fields	2	0	none	통일부 질의회신 건(#109716)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
