case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-007719	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0				0	2				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/국토교통부/2020/기안문-훈령-007719.hwp	hwp	국토교통부	훈령	2020	기안문
v-abstain-007720	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	2				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/고용노동부/2020/기안문-훈령-007720.hwpx	hwpx	고용노동부	훈령	2020	기안문
v-abstain-007721	layout-anomaly	0	1	0		9	9	0	PASS	page/1/header	page/1/header				0	2				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/외교부/2020/기안문-훈령-007721.hwp	hwp	외교부	훈령	2020	기안문
v-abstain-007722	layout-anomaly	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer				0	2				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/기획재정부/2020/기안문-훈령-007722.hwpx	hwpx	기획재정부	훈령	2020	기안문
v-abstain-007723	layout-anomaly	0	1	0		9	9	0	PASS	page/0/body	page/0/body				0	3				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/공정거래위원회/2020/기안문-훈령-007723.hwp	hwp	공정거래위원회	훈령	2020	기안문
v-abstain-007724	layout-anomaly	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0				0	3				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/금융위원회/2020/기안문-훈령-007724.hwpx	hwpx	금융위원회	훈령	2020	기안문
v-abstain-007725	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0				0	3				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/방송통신위원회/2020/기안문-훈령-007725.hwp	hwp	방송통신위원회	훈령	2020	기안문
v-abstain-007726	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	3				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/개인정보보호위원회/2020/기안문-훈령-007726.hwpx	hwpx	개인정보보호위원회	훈령	2020	기안문
v-abstain-007727	layout-anomaly	0	1	0		9	9	0	PASS	page/1/header	page/1/header				0	3				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/국민권익위원회/2020/기안문-훈령-007727.hwp	hwp	국민권익위원회	훈령	2020	기안문
v-abstain-007728	layout-anomaly	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer				0	3				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/국가인권위원회/2020/기안문-훈령-007728.hwpx	hwpx	국가인권위원회	훈령	2020	기안문
v-abstain-007729	layout-anomaly	0	1	0		9	9	0	PASS	page/0/body	page/0/body				0	4				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/통계청/2020/기안문-훈령-007729.hwp	hwp	통계청	훈령	2020	기안문
v-abstain-007730	layout-anomaly	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0				0	4				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/기상청/2020/기안문-훈령-007730.hwpx	hwpx	기상청	훈령	2020	기안문
v-abstain-007731	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0				0	4				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/관세청/2020/기안문-훈령-007731.hwp	hwp	관세청	훈령	2020	기안문
v-abstain-007732	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	4				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/검찰청/2020/기안문-훈령-007732.hwpx	hwpx	검찰청	훈령	2020	기안문
v-abstain-007733	layout-anomaly	0	1	0		9	9	0	PASS	page/1/header	page/1/header				0	4				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/경찰청/2020/기안문-훈령-007733.hwp	hwp	경찰청	훈령	2020	기안문
v-abstain-007734	layout-anomaly	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer				0	4				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/소방청/2020/기안문-훈령-007734.hwpx	hwpx	소방청	훈령	2020	기안문
v-abstain-007735	layout-anomaly	0	1	0		9	9	0	PASS	page/0/body	page/0/body				0	5				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/해양경찰청/2021/기안문-훈령-007735.hwp	hwp	해양경찰청	훈령	2021	기안문
v-abstain-007736	layout-anomaly	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0				0	5				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/병무청/2021/기안문-훈령-007736.hwpx	hwpx	병무청	훈령	2021	기안문
v-abstain-007737	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0				0	5				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/산림청/2021/기안문-훈령-007737.hwp	hwp	산림청	훈령	2021	기안문
v-abstain-007738	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	5				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/농촌진흥청/2021/기안문-훈령-007738.hwpx	hwpx	농촌진흥청	훈령	2021	기안문
v-abstain-007739	layout-anomaly	0	1	0		9	9	0	PASS	page/1/header	page/1/header				0	5				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/중소벤처기업부/2021/기안문-훈령-007739.hwp	hwp	중소벤처기업부	훈령	2021	기안문
v-abstain-007740	layout-anomaly	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer				0	5				1	0		0	0	0	2	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/과학기술정보통신부/2021/기안문-훈령-007740.hwpx	hwpx	과학기술정보통신부	훈령	2021	기안문
v-abstain-007741	layout-anomaly	0	1	0		9	9	0	PASS	page/0/body	page/0/body				0	0				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/문화체육관광부/2021/기안문-훈령-007741.hwp	hwp	문화체육관광부	훈령	2021	기안문
v-abstain-007742	layout-anomaly	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0				0	0				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/환경부/2021/기안문-훈령-007742.hwpx	hwpx	환경부	훈령	2021	기안문
v-abstain-007743	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0				0	0				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/해양수산부/2021/기안문-훈령-007743.hwp	hwp	해양수산부	훈령	2021	기안문
v-abstain-007744	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	0				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/법제처/2021/기안문-예규-007744.hwpx	hwpx	법제처	예규	2021	기안문
v-abstain-007745	layout-anomaly	0	1	0		9	9	0	PASS	page/1/header	page/1/header				0	0				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/행정안전부/2021/기안문-예규-007745.hwp	hwp	행정안전부	예규	2021	기안문
v-abstain-007746	layout-anomaly	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer				0	0				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/국세청/2021/기안문-예규-007746.hwpx	hwpx	국세청	예규	2021	기안문
v-abstain-007747	layout-anomaly	0	1	0		9	9	0	PASS	page/0/body	page/0/body				0	1				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/대법원/2021/기안문-예규-007747.hwp	hwp	대법원	예규	2021	기안문
v-abstain-007748	layout-anomaly	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0				0	1				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/특허청/2021/기안문-예규-007748.hwpx	hwpx	특허청	예규	2021	기안문
v-abstain-007749	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0				0	1				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/교육부/2021/기안문-예규-007749.hwp	hwp	교육부	예규	2021	기안문
v-abstain-007750	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	1				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/보건복지부/2021/기안문-예규-007750.hwpx	hwpx	보건복지부	예규	2021	기안문
v-abstain-007751	layout-anomaly	0	1	0		9	9	0	PASS	page/1/header	page/1/header				0	1				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/국토교통부/2021/기안문-예규-007751.hwp	hwp	국토교통부	예규	2021	기안문
v-abstain-007752	layout-anomaly	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer				0	1				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/고용노동부/2022/기안문-예규-007752.hwpx	hwpx	고용노동부	예규	2022	기안문
v-abstain-007753	layout-anomaly	0	1	0		9	9	0	PASS	page/0/body	page/0/body				0	2				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/외교부/2022/기안문-예규-007753.hwp	hwp	외교부	예규	2022	기안문
v-abstain-007754	layout-anomaly	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0				0	2				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/기획재정부/2022/기안문-예규-007754.hwpx	hwpx	기획재정부	예규	2022	기안문
v-abstain-007755	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0				0	2				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/공정거래위원회/2022/기안문-예규-007755.hwp	hwp	공정거래위원회	예규	2022	기안문
v-abstain-007756	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	2				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/금융위원회/2022/기안문-예규-007756.hwpx	hwpx	금융위원회	예규	2022	기안문
v-abstain-007757	layout-anomaly	0	1	0		9	9	0	PASS	page/1/header	page/1/header				0	2				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/방송통신위원회/2022/기안문-예규-007757.hwp	hwp	방송통신위원회	예규	2022	기안문
v-abstain-007758	layout-anomaly	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer				0	2				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/개인정보보호위원회/2022/기안문-예규-007758.hwpx	hwpx	개인정보보호위원회	예규	2022	기안문
v-abstain-007759	layout-anomaly	0	1	0		9	9	0	PASS	page/0/body	page/0/body				0	3				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/국민권익위원회/2022/기안문-예규-007759.hwp	hwp	국민권익위원회	예규	2022	기안문
v-abstain-007760	layout-anomaly	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0				0	3				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/국가인권위원회/2022/기안문-예규-007760.hwpx	hwpx	국가인권위원회	예규	2022	기안문
v-abstain-007761	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0				0	3				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/통계청/2022/기안문-예규-007761.hwp	hwp	통계청	예규	2022	기안문
v-abstain-007762	layout-anomaly	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	3				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/기상청/2022/기안문-예규-007762.hwpx	hwpx	기상청	예규	2022	기안문
v-abstain-007763	layout-anomaly	0	1	0		9	9	0	PASS	page/1/header	page/1/header				0	3				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/관세청/2022/기안문-예규-007763.hwp	hwp	관세청	예규	2022	기안문
v-abstain-007764	layout-anomaly	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer				0	3				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/검찰청/2022/기안문-예규-007764.hwpx	hwpx	검찰청	예규	2022	기안문
v-abstain-007765	layout-anomaly	0	1	0		9	9	0	PASS	page/0/body	page/0/body				0	4				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/경찰청/2022/기안문-예규-007765.hwp	hwp	경찰청	예규	2022	기안문
v-abstain-007766	layout-anomaly	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0				0	4				1	0		0	0	0	3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|failCount=0|clean=true|signalCount=0|findingCount=0|overflowCount=0|overlapCount=0|exit=0		samples/소방청/2022/기안문-예규-007766.hwpx	hwpx	소방청	예규	2022	기안문
